user_id,product_id,action,timestamp
121,1014,purchase,2026-01-08T08:46:00
121,1453,rate_product,2026-01-08T11:36:00
121,1010,rate_product,2026-01-08T09:12:00
122,716,search,2026-01-19T08:18:00
122,582,view,2026-01-19T08:23:00
122,1536,remove_from_cart,2026-01-19T08:45:00
122,1154,click,2026-01-19T08:35:00
122,9,add_to_cart,2026-01-19T09:05:00
122,370,remove_from_cart,2026-01-19T09:03:00
122,505,click,2026-01-19T09:18:00
122,674,purchase,2026-01-19T08:31:00
122,1394,purchase,2026-01-19T08:42:00
122,1210,rate_product,2026-01-19T08:45:00
122,315,click,2026-01-19T08:37:00
122,1702,view,2026-01-19T10:03:00
122,552,add_to_cart,2026-01-19T08:41:00
122,90,purchase,2026-01-19T10:21:00
122,1499,rate_product,2026-01-19T09:15:00
122,100,view,2026-01-19T09:51:00
122,114,add_to_cart,2026-01-19T09:06:00
122,1234,purchase,2026-01-19T10:39:00
122,523,view,2026-01-19T09:31:00
122,1579,view,2026-01-19T10:55:00
122,1746,search,2026-01-19T10:00:00
122,1597,view,2026-01-19T11:11:00
122,1542,add_to_cart,2026-01-19T09:47:00
122,1006,view,2026-01-19T11:27:00
122,636,wishlist,2026-01-19T09:55:00
122,197,add_to_cart,2026-01-19T11:17:00
122,1003,purchase,2026-01-19T12:18:00
123,1230,search,2026-02-04T09:20:00
123,866,search,2026-02-04T09:26:00
123,890,add_to_cart,2026-02-04T09:36:00
123,1052,view,2026-02-04T09:40:00
123,1386,click,2026-02-04T09:37:00
123,1462,purchase,2026-02-04T09:36:00
123,1080,click,2026-02-04T10:22:00
123,959,view,2026-02-04T10:16:00
123,1642,search,2026-02-04T10:33:00
123,262,view,2026-02-04T10:12:00
123,1072,remove_from_cart,2026-02-04T10:40:00
123,98,view,2026-02-04T11:12:00
123,93,search,2026-02-04T11:22:00
123,871,view,2026-02-04T11:04:00
123,1354,search,2026-02-04T10:42:00
123,1200,view,2026-02-04T10:00:00
123,34,wishlist,2026-02-04T10:03:00
123,948,wishlist,2026-02-04T10:24:00
123,1727,remove_from_cart,2026-02-04T11:44:00
123,853,search,2026-02-04T11:12:00
123,1483,view,2026-02-04T12:21:00
124,543,search,2026-03-21T09:50:00
124,1785,click,2026-03-21T09:51:00
124,161,view,2026-03-21T10:01:00
124,218,click,2026-03-21T10:15:00
124,12,add_to_cart,2026-03-21T10:23:00
124,352,view,2026-03-21T10:37:00
124,830,add_to_cart,2026-03-21T10:46:00
124,1666,purchase,2026-03-21T10:39:00
124,1414,rate_product,2026-03-21T10:55:00
124,180,click,2026-03-21T10:23:00
124,391,view,2026-03-21T10:16:00
124,1426,remove_from_cart,2026-03-21T10:43:00
124,429,click,2026-03-21T11:40:00
124,1331,purchase,2026-03-21T10:53:00
124,1283,rate_product,2026-03-21T12:13:00
124,617,view,2026-03-21T12:07:00
124,865,view,2026-03-21T10:17:00
124,313,view,2026-03-21T12:25:00
124,966,click,2026-03-21T10:21:00
124,1199,click,2026-03-21T11:23:00
124,1167,view,2026-03-21T12:31:00
125,1736,search,2026-01-14T09:28:00
125,1738,click,2026-01-14T09:38:00
125,1221,wishlist,2026-01-14T09:50:00
125,76,click,2026-01-14T09:56:00
125,1052,view,2026-01-14T10:05:00
125,125,view,2026-01-14T10:20:00
125,1181,search,2026-01-14T10:09:00
125,549,add_to_cart,2026-01-14T10:24:00
125,240,remove_from_cart,2026-01-14T10:41:00
125,1324,rate_product,2026-01-14T10:30:00
125,894,purchase,2026-01-14T09:42:00
125,1488,view,2026-01-14T10:20:00
125,898,add_to_cart,2026-01-14T10:25:00
125,1204,purchase,2026-01-14T10:58:00
126,601,search,2026-03-01T08:24:00
126,1707,click,2026-03-01T08:30:00
126,1638,remove_from_cart,2026-03-01T08:28:00
126,579,rate_product,2026-03-01T08:28:00
126,265,wishlist,2026-03-01T08:36:00
126,1241,view,2026-03-01T09:10:00
126,852,view,2026-03-01T09:19:00
126,429,add_to_cart,2026-03-01T09:36:00
126,38,search,2026-03-01T09:19:00
126,732,click,2026-03-01T08:56:00
126,1761,view,2026-03-01T10:06:00
126,131,search,2026-03-01T09:40:00
126,1265,view,2026-03-01T09:21:00
126,459,view,2026-03-01T10:22:00
126,697,add_to_cart,2026-03-01T10:01:00
126,1578,remove_from_cart,2026-03-01T10:56:00
126,310,view,2026-03-01T11:06:00
126,214,rate_product,2026-03-01T08:52:00
126,897,click,2026-03-01T11:07:00
126,1548,click,2026-03-01T09:16:00
126,1601,click,2026-03-01T09:19:00
126,86,click,2026-03-01T11:56:00
126,1291,view,2026-03-01T09:25:00
126,741,click,2026-03-01T09:52:00
126,1451,wishlist,2026-03-01T12:01:00
126,1021,wishlist,2026-03-01T09:34:00
126,745,view,2026-03-01T11:25:00
127,852,search,2026-01-26T08:58:00
127,1658,view,2026-01-26T09:14:00
127,1035,add_to_cart,2026-01-26T09:08:00
127,763,view,2026-01-26T09:28:00
127,1362,add_to_cart,2026-01-26T09:21:00
127,1544,view,2026-01-26T09:56:00
127,468,add_to_cart,2026-01-26T09:24:00
127,847,remove_from_cart,2026-01-26T10:00:00
127,1746,click,2026-01-26T10:26:00
127,741,remove_from_cart,2026-01-26T09:16:00
127,1578,add_to_cart,2026-01-26T09:18:00
127,1060,wishlist,2026-01-26T09:32:00
127,645,view,2026-01-26T10:40:00
127,337,click,2026-01-26T10:48:00
127,1555,search,2026-01-26T09:26:00
128,1177,search,2026-01-20T09:57:00
128,1461,click,2026-01-20T10:15:00
128,859,click,2026-01-20T10:19:00
128,1436,click,2026-01-20T10:35:00
128,1478,click,2026-01-20T10:30:00
128,17,click,2026-01-20T10:31:00
128,1251,click,2026-01-20T10:23:00
128,914,wishlist,2026-01-20T10:35:00
128,1279,click,2026-01-20T11:16:00
128,1663,rate_product,2026-01-20T11:15:00
128,618,click,2026-01-20T10:28:00
128,686,search,2026-01-20T11:31:00
128,1516,wishlist,2026-01-20T10:47:00
128,1108,purchase,2026-01-20T11:19:00
128,1048,add_to_cart,2026-01-20T12:25:00
128,698,purchase,2026-01-20T10:59:00
128,1632,search,2026-01-20T12:45:00
128,495,add_to_cart,2026-01-20T11:43:00
128,1035,wishlist,2026-01-20T10:52:00
128,1724,wishlist,2026-01-20T12:15:00
128,1040,view,2026-01-20T12:22:00
128,1550,view,2026-01-20T11:01:00
128,1173,add_to_cart,2026-01-20T10:41:00
128,484,purchase,2026-01-20T13:55:00
129,583,search,2026-02-14T08:42:00
129,1065,wishlist,2026-02-14T08:48:00
129,1058,view,2026-02-14T08:53:00
129,740,remove_from_cart,2026-02-14T09:14:00
129,1458,view,2026-02-14T09:18:00
129,168,remove_from_cart,2026-02-14T08:56:00
129,267,view,2026-02-14T09:41:00
129,160,view,2026-02-14T09:34:00
129,825,wishlist,2026-02-14T10:08:00
129,809,purchase,2026-02-14T09:38:00
129,1304,rate_product,2026-02-14T10:06:00
129,1412,click,2026-02-14T10:26:00
129,854,wishlist,2026-02-14T09:30:00
129,261,view,2026-02-14T10:44:00
129,265,wishlist,2026-02-14T11:08:00
129,242,click,2026-02-14T09:58:00
129,67,view,2026-02-14T09:46:00
130,1746,search,2026-01-16T09:25:00
130,757,view,2026-01-16T09:29:00
130,314,search,2026-01-16T09:26:00
130,767,view,2026-01-16T09:41:00
130,58,add_to_cart,2026-01-16T09:37:00
130,1208,view,2026-01-16T10:05:00
130,625,search,2026-01-16T09:59:00
130,1678,view,2026-01-16T10:29:00
130,1122,search,2026-01-16T10:20:00
130,92,search,2026-01-16T10:37:00
130,635,view,2026-01-16T10:56:00
130,1601,click,2026-01-16T10:53:00
130,1475,add_to_cart,2026-01-16T10:09:00
130,1034,remove_from_cart,2026-01-16T11:23:00
130,1367,remove_from_cart,2026-01-16T11:32:00
130,1491,view,2026-01-16T11:09:00
130,1280,search,2026-01-16T11:33:00
130,810,view,2026-01-16T11:23:00
130,1374,purchase,2026-01-16T12:08:00
131,340,search,2026-01-12T09:52:00
131,1631,add_to_cart,2026-01-12T10:02:00
131,254,purchase,2026-01-12T10:20:00
131,1268,view,2026-01-12T10:30:00
131,109,purchase,2026-01-12T10:40:00
131,975,view,2026-01-12T10:50:00
131,247,click,2026-01-12T11:00:00
131,39,view,2026-01-12T10:38:00
131,503,wishlist,2026-01-12T11:11:00
131,1093,view,2026-01-12T11:00:00
131,93,add_to_cart,2026-01-12T11:29:00
131,48,remove_from_cart,2026-01-12T11:14:00
131,850,add_to_cart,2026-01-12T10:16:00
131,650,remove_from_cart,2026-01-12T11:42:00
131,235,view,2026-01-12T10:35:00
131,585,purchase,2026-01-12T10:54:00
131,1574,view,2026-01-12T10:41:00
131,835,view,2026-01-12T11:02:00
131,667,search,2026-01-12T11:06:00
131,120,search,2026-01-12T11:50:00
131,656,view,2026-01-12T11:14:00
131,664,add_to_cart,2026-01-12T12:02:00
131,1696,purchase,2026-01-12T10:59:00
131,491,view,2026-01-12T11:50:00
132,236,search,2026-03-06T08:55:00
132,952,search,2026-03-06T09:09:00
132,992,view,2026-03-06T08:55:00
132,479,add_to_cart,2026-03-06T08:57:00
132,1201,add_to_cart,2026-03-06T09:04:00
132,1137,add_to_cart,2026-03-06T09:13:00
132,834,purchase,2026-03-06T09:52:00
132,1303,view,2026-03-06T10:09:00
132,292,view,2026-03-06T09:52:00
132,345,purchase,2026-03-06T09:39:00
132,868,rate_product,2026-03-06T10:39:00
132,3,purchase,2026-03-06T10:37:00
132,1272,click,2026-03-06T10:07:00
132,343,purchase,2026-03-06T09:17:00
132,988,view,2026-03-06T10:19:00
132,1720,purchase,2026-03-06T10:57:00
132,1726,click,2026-03-06T10:14:00
132,1046,add_to_cart,2026-03-06T10:37:00
132,1514,search,2026-03-06T11:59:00
132,616,add_to_cart,2026-03-06T09:49:00
132,252,purchase,2026-03-06T10:13:00
132,573,rate_product,2026-03-06T11:45:00
132,1034,view,2026-03-06T11:30:00
132,702,click,2026-03-06T11:13:00
132,1450,click,2026-03-06T12:34:00
132,1357,view,2026-03-06T11:51:00
133,33,search,2026-03-18T08:46:00
133,5,purchase,2026-03-18T09:00:00
133,20,search,2026-03-18T08:54:00
133,1427,view,2026-03-18T09:18:00
133,1103,wishlist,2026-03-18T08:57:00
133,1330,remove_from_cart,2026-03-18T09:00:00
133,1705,add_to_cart,2026-03-18T09:45:00
133,723,wishlist,2026-03-18T09:46:00
133,734,remove_from_cart,2026-03-18T09:54:00
133,1573,view,2026-03-18T09:02:00
133,759,view,2026-03-18T09:37:00
133,454,add_to_cart,2026-03-18T09:06:00
133,1394,remove_from_cart,2026-03-18T10:13:00
133,1672,view,2026-03-18T10:06:00
133,453,remove_from_cart,2026-03-18T09:57:00
133,744,click,2026-03-18T09:14:00
133,1442,view,2026-03-18T10:07:00
133,1682,search,2026-03-18T11:06:00
133,569,view,2026-03-18T11:52:00
133,1131,add_to_cart,2026-03-18T10:22:00
133,1159,wishlist,2026-03-18T10:06:00
134,532,search,2026-01-09T08:21:00
134,1493,click,2026-01-09T08:28:00
134,1389,view,2026-01-09T08:22:00
134,1420,click,2026-01-09T08:56:00
134,1395,purchase,2026-01-09T09:06:00
134,5,remove_from_cart,2026-01-09T09:04:00
134,1332,wishlist,2026-01-09T08:30:00
134,662,remove_from_cart,2026-01-09T09:20:00
134,834,click,2026-01-09T09:10:00
134,1062,view,2026-01-09T09:46:00
134,1060,add_to_cart,2026-01-09T08:38:00
134,460,remove_from_cart,2026-01-09T08:40:00
134,861,view,2026-01-09T10:26:00
134,11,add_to_cart,2026-01-09T10:08:00
134,168,add_to_cart,2026-01-09T08:46:00
134,463,click,2026-01-09T10:24:00
135,337,search,2026-02-01T08:32:00
135,1283,view,2026-02-01T08:31:00
135,885,search,2026-02-01T08:31:00
135,1283,add_to_cart,2026-02-01T08:53:00
135,507,remove_from_cart,2026-02-01T08:40:00
135,698,add_to_cart,2026-02-01T08:37:00
135,1065,remove_from_cart,2026-02-01T09:00:00
135,1589,click,2026-02-01T09:37:00
135,1281,wishlist,2026-02-01T09:46:00
135,176,rate_product,2026-02-01T08:45:00
135,773,click,2026-02-01T09:42:00
135,1421,click,2026-02-01T09:01:00
135,127,remove_from_cart,2026-02-01T10:22:00
135,1251,view,2026-02-01T10:17:00
135,1388,search,2026-02-01T08:55:00
135,604,add_to_cart,2026-02-01T10:33:00
135,1265,purchase,2026-02-01T10:41:00
135,1228,add_to_cart,2026-02-01T09:01:00
135,951,purchase,2026-02-01T10:57:00
135,1269,wishlist,2026-02-01T09:25:00
135,1384,add_to_cart,2026-02-01T09:07:00
135,673,purchase,2026-02-01T10:15:00
135,26,view,2026-02-01T09:34:00
135,1722,purchase,2026-02-01T10:25:00
135,259,click,2026-02-01T12:35:00
135,863,view,2026-02-01T12:19:00
135,911,wishlist,2026-02-01T10:13:00
135,1633,view,2026-02-01T09:21:00
136,1051,search,2026-03-16T09:02:00
136,1109,view,2026-03-16T09:03:00
136,633,view,2026-03-16T09:16:00
136,17,add_to_cart,2026-03-16T09:35:00
136,1390,purchase,2026-03-16T09:15:00
136,1039,view,2026-03-16T09:55:00
136,865,click,2026-03-16T09:44:00
136,411,view,2026-03-16T09:35:00
136,700,wishlist,2026-03-16T09:40:00
136,1423,wishlist,2026-03-16T10:25:00
136,679,wishlist,2026-03-16T10:12:00
136,858,wishlist,2026-03-16T10:19:00
136,931,view,2026-03-16T09:21:00
136,8,add_to_cart,2026-03-16T10:05:00
136,956,wishlist,2026-03-16T10:10:00
136,1505,view,2026-03-16T10:47:00
136,770,remove_from_cart,2026-03-16T10:20:00
136,1692,add_to_cart,2026-03-16T09:31:00
137,1137,search,2026-02-15T08:06:00
137,902,view,2026-02-15T08:13:00
137,1568,wishlist,2026-02-15T08:24:00
137,61,search,2026-02-15T08:23:00
137,357,view,2026-02-15T08:28:00
137,1473,click,2026-02-15T08:27:00
137,1136,view,2026-02-15T08:38:00
137,45,view,2026-02-15T08:35:00
137,208,remove_from_cart,2026-02-15T08:21:00
137,282,click,2026-02-15T09:23:00
137,228,purchase,2026-02-15T09:20:00
137,625,click,2026-02-15T09:51:00
137,1658,view,2026-02-15T09:34:00
137,1080,wishlist,2026-02-15T09:55:00
137,134,click,2026-02-15T08:48:00
138,389,search,2026-01-17T09:46:00
138,1423,view,2026-01-17T09:55:00
138,880,add_to_cart,2026-01-17T09:56:00
138,1563,remove_from_cart,2026-01-17T10:01:00
138,603,click,2026-01-17T10:01:00
138,110,view,2026-01-17T10:17:00
138,1744,click,2026-01-17T10:51:00
138,1002,click,2026-01-17T10:21:00
138,1607,wishlist,2026-01-17T11:02:00
138,1260,remove_from_cart,2026-01-17T10:11:00
138,795,view,2026-01-17T11:31:00
138,1063,add_to_cart,2026-01-17T11:29:00
138,1460,add_to_cart,2026-01-17T11:12:00
138,990,purchase,2026-01-17T11:47:00
138,1191,rate_product,2026-01-17T11:41:00
138,1620,wishlist,2026-01-17T10:13:00
138,416,view,2026-01-17T12:14:00
138,811,click,2026-01-17T11:11:00
138,773,view,2026-01-17T10:57:00
138,767,click,2026-01-17T11:41:00
138,276,add_to_cart,2026-01-17T10:44:00
138,1063,purchase,2026-01-17T12:15:00
138,85,add_to_cart,2026-01-17T13:08:00
138,689,purchase,2026-01-17T12:53:00
138,886,rate_product,2026-01-17T13:01:00
138,1019,add_to_cart,2026-01-17T12:43:00
138,51,add_to_cart,2026-01-17T11:29:00
138,544,purchase,2026-01-17T11:05:00
139,1028,search,2026-02-07T09:57:00
139,161,view,2026-02-07T09:59:00
139,202,click,2026-02-07T09:56:00
139,79,search,2026-02-07T10:27:00
139,403,view,2026-02-07T10:22:00
139,1527,add_to_cart,2026-02-07T10:23:00
139,1238,add_to_cart,2026-02-07T10:15:00
139,1541,click,2026-02-07T11:07:00
139,18,click,2026-02-07T10:41:00
139,710,view,2026-02-07T11:07:00
139,1684,click,2026-02-07T10:09:00
139,1050,add_to_cart,2026-02-07T10:35:00
139,467,remove_from_cart,2026-02-07T10:52:00
139,430,wishlist,2026-02-07T11:53:00
139,1203,view,2026-02-07T12:17:00
140,1622,search,2026-03-01T08:46:00
140,385,view,2026-03-01T08:59:00
140,1430,wishlist,2026-03-01T09:07:00
140,922,view,2026-03-01T09:23:00
140,285,search,2026-03-01T09:03:00
140,1512,view,2026-03-01T08:55:00
140,1350,add_to_cart,2026-03-01T09:32:00
140,859,purchase,2026-03-01T09:47:00
140,827,rate_product,2026-03-01T10:13:00
140,1203,view,2026-03-01T09:03:00
140,66,purchase,2026-03-01T09:27:00
140,677,view,2026-03-01T10:19:00
140,419,click,2026-03-01T10:27:00
140,792,search,2026-03-01T09:53:00
140,674,view,2026-03-01T10:58:00
140,624,wishlist,2026-03-01T09:31:00
140,1383,view,2026-03-01T11:33:00
140,1693,view,2026-03-01T11:25:00
140,408,search,2026-03-01T09:40:00
140,791,click,2026-03-01T10:43:00
140,597,view,2026-03-01T12:13:00
140,118,search,2026-03-01T11:17:00
140,352,view,2026-03-01T11:24:00
140,842,click,2026-03-01T11:55:00
140,227,view,2026-03-01T10:23:00
141,1773,search,2026-01-09T08:54:00
141,422,view,2026-01-09T09:01:00
141,1454,add_to_cart,2026-01-09T09:16:00
141,1178,view,2026-01-09T09:13:00
141,1030,purchase,2026-01-09T09:34:00
141,16,purchase,2026-01-09T09:13:00
141,1689,rate_product,2026-01-09T09:45:00
141,506,wishlist,2026-01-09T10:09:00
141,1166,add_to_cart,2026-01-09T10:10:00
141,1180,purchase,2026-01-09T09:09:00
141,590,rate_product,2026-01-09T10:28:00
141,1726,add_to_cart,2026-01-09T10:01:00
141,1687,purchase,2026-01-09T09:41:00
141,368,rate_product,2026-01-09T10:41:00
141,1350,purchase,2026-01-09T09:49:00
141,196,rate_product,2026-01-09T10:57:00
141,90,wishlist,2026-01-09T10:14:00
141,324,click,2026-01-09T10:37:00
141,1102,click,2026-01-09T10:43:00
141,137,purchase,2026-01-09T10:29:00
141,843,click,2026-01-09T12:19:00
142,216,search,2026-01-10T09:46:00
142,668,wishlist,2026-01-10T09:52:00
142,518,add_to_cart,2026-01-10T09:51:00
142,947,purchase,2026-01-10T09:44:00
142,1423,view,2026-01-10T10:21:00
142,1528,add_to_cart,2026-01-10T10:24:00
142,813,remove_from_cart,2026-01-10T09:50:00
142,235,search,2026-01-10T10:08:00
142,1534,view,2026-01-10T10:57:00
142,140,add_to_cart,2026-01-10T10:06:00
142,497,purchase,2026-01-10T11:15:00
142,1681,view,2026-01-10T10:48:00
142,350,remove_from_cart,2026-01-10T10:02:00
142,363,purchase,2026-01-10T11:00:00
142,1519,view,2026-01-10T11:36:00
142,1376,view,2026-01-10T10:08:00
142,315,wishlist,2026-01-10T12:09:00
142,444,add_to_cart,2026-01-10T10:12:00
142,1091,remove_from_cart,2026-01-10T11:11:00
143,1357,search,2026-03-08T09:25:00
143,632,view,2026-03-08T09:40:00
143,10,search,2026-03-08T09:28:00
143,1572,remove_from_cart,2026-03-08T09:42:00
143,768,click,2026-03-08T09:47:00
143,33,view,2026-03-08T10:10:00
143,30,search,2026-03-08T10:11:00
143,1393,click,2026-03-08T09:46:00
143,198,view,2026-03-08T09:58:00
143,91,wishlist,2026-03-08T10:42:00
143,1671,purchase,2026-03-08T10:39:00
143,1284,rate_product,2026-03-08T10:22:00
143,1110,wishlist,2026-03-08T11:06:00
143,248,click,2026-03-08T10:32:00
144,31,search,2026-02-11T08:30:00
144,25,purchase,2026-02-11T08:38:00
144,451,add_to_cart,2026-02-11T08:31:00
144,571,wishlist,2026-02-11T08:50:00
144,448,search,2026-02-11T09:02:00
144,1227,view,2026-02-11T09:16:00
144,209,click,2026-02-11T09:32:00
144,1742,remove_from_cart,2026-02-11T08:54:00
144,195,view,2026-02-11T09:25:00
144,1427,click,2026-02-11T09:42:00
144,1580,purchase,2026-02-11T09:06:00
144,1302,rate_product,2026-02-11T09:46:00
144,1365,click,2026-02-11T10:19:00
144,37,search,2026-02-11T10:28:00
144,1312,view,2026-02-11T09:37:00
144,1444,add_to_cart,2026-02-11T08:54:00
144,1263,add_to_cart,2026-02-11T09:13:00
144,1512,purchase,2026-02-11T10:46:00
144,1270,rate_product,2026-02-11T09:19:00
145,414,search,2026-03-05T08:41:00
145,1315,view,2026-03-05T08:41:00
145,1486,view,2026-03-05T09:04:00
145,674,wishlist,2026-03-05T08:53:00
145,1319,view,2026-03-05T08:47:00
145,850,purchase,2026-03-05T09:13:00
145,470,rate_product,2026-03-05T09:26:00
145,422,add_to_cart,2026-03-05T09:57:00
145,1362,view,2026-03-05T09:22:00
145,1426,remove_from_cart,2026-03-05T09:27:00
145,782,purchase,2026-03-05T10:27:00
145,906,rate_product,2026-03-05T09:01:00
145,1007,search,2026-03-05T09:16:00
145,107,click,2026-03-05T09:33:00
145,258,click,2026-03-05T09:22:00
145,1125,view,2026-03-05T09:57:00
145,161,view,2026-03-05T10:53:00
145,638,wishlist,2026-03-05T09:49:00
145,502,wishlist,2026-03-05T11:09:00
146,1181,search,2026-02-08T08:45:00
146,413,click,2026-02-08T08:48:00
146,986,click,2026-02-08T08:45:00
146,737,click,2026-02-08T09:08:00
146,965,view,2026-02-08T09:21:00
146,1249,add_to_cart,2026-02-08T09:24:00
146,1679,remove_from_cart,2026-02-08T09:39:00
146,782,search,2026-02-08T09:40:00
146,1555,click,2026-02-08T09:30:00
146,313,add_to_cart,2026-02-08T10:16:00
146,527,wishlist,2026-02-08T10:04:00
146,929,add_to_cart,2026-02-08T09:48:00
146,1242,purchase,2026-02-08T10:33:00
146,280,view,2026-02-08T10:42:00
146,389,view,2026-02-08T09:06:00
146,1026,search,2026-02-08T10:28:00
146,852,view,2026-02-08T10:52:00
147,631,search,2026-02-19T09:05:00
147,80,view,2026-02-19T09:08:00
147,1159,add_to_cart,2026-02-19T09:14:00
147,894,add_to_cart,2026-02-19T09:26:00
147,1540,remove_from_cart,2026-02-19T09:37:00
147,1001,add_to_cart,2026-02-19T09:44:00
147,1334,wishlist,2026-02-19T09:58:00
147,1507,click,2026-02-19T09:42:00
147,71,view,2026-02-19T10:05:00
147,1386,wishlist,2026-02-19T09:22:00
147,1322,wishlist,2026-02-19T09:46:00
147,933,view,2026-02-19T09:50:00
147,1234,add_to_cart,2026-02-19T09:54:00
147,1579,search,2026-02-19T09:44:00
147,788,purchase,2026-02-19T11:02:00
147,165,rate_product,2026-02-19T11:42:00
147,1795,click,2026-02-19T11:18:00
147,875,view,2026-02-19T10:50:00
147,1026,wishlist,2026-02-19T12:12:00
148,1504,search,2026-03-17T08:47:00
148,1491,wishlist,2026-03-17T08:45:00
148,1173,view,2026-03-17T09:00:00
148,551,remove_from_cart,2026-03-17T08:59:00
148,816,click,2026-03-17T09:09:00
148,345,search,2026-03-17T09:33:00
148,144,search,2026-03-17T09:35:00
148,1341,view,2026-03-17T09:27:00
148,350,wishlist,2026-03-17T09:15:00
148,1442,add_to_cart,2026-03-17T09:19:00
148,373,add_to_cart,2026-03-17T10:29:00
148,923,click,2026-03-17T09:39:00
148,121,view,2026-03-17T09:31:00
148,393,remove_from_cart,2026-03-17T10:03:00
148,1786,click,2026-03-17T10:39:00
148,1279,view,2026-03-17T09:27:00
148,341,click,2026-03-17T09:30:00
148,774,view,2026-03-17T09:33:00
148,701,add_to_cart,2026-03-17T09:17:00
148,979,purchase,2026-03-17T11:39:00
149,545,search,2026-01-02T08:09:00
149,1617,rate_product,2026-01-02T08:11:00
149,1070,view,2026-01-02T08:13:00
149,1066,add_to_cart,2026-01-02T08:31:00
149,970,remove_from_cart,2026-01-02T08:42:00
149,690,purchase,2026-01-02T08:49:00
149,703,rate_product,2026-01-02T08:56:00
149,740,click,2026-01-02T09:11:00
149,118,view,2026-01-02T09:10:00
149,1652,click,2026-01-02T08:37:00
149,1783,search,2026-01-02T09:35:00
149,285,wishlist,2026-01-02T08:31:00
149,1780,wishlist,2026-01-02T10:17:00
149,1433,view,2026-01-02T09:17:00
149,1267,add_to_cart,2026-01-02T10:22:00
150,1307,search,2026-01-25T08:07:00
150,738,search,2026-01-25T08:04:00
150,1507,click,2026-01-25T08:21:00
150,479,purchase,2026-01-25T08:36:00
150,1255,rate_product,2026-01-25T08:15:00
150,976,add_to_cart,2026-01-25T08:18:00
150,602,wishlist,2026-01-25T08:35:00
150,1782,wishlist,2026-01-25T09:20:00
150,1608,click,2026-01-25T09:30:00
150,1020,search,2026-01-25T08:30:00
150,1379,view,2026-01-25T09:50:00
150,957,click,2026-01-25T08:48:00
150,237,click,2026-01-25T09:57:00
150,494,purchase,2026-01-25T09:10:00
150,1543,add_to_cart,2026-01-25T08:45:00
150,1466,view,2026-01-25T08:32:00
150,669,view,2026-01-25T10:16:00
150,452,wishlist,2026-01-25T09:48:00
150,1374,wishlist,2026-01-25T08:57:00
150,1095,wishlist,2026-01-25T11:00:00
150,1417,view,2026-01-25T10:27:00
150,1180,click,2026-01-25T09:06:00
150,773,purchase,2026-01-25T11:04:00
150,1608,rate_product,2026-01-25T12:00:00
151,531,search,2026-01-30T08:31:00
151,229,view,2026-01-30T08:34:00
151,1213,add_to_cart,2026-01-30T08:43:00
151,238,remove_from_cart,2026-01-30T08:56:00
151,642,view,2026-01-30T09:08:00
151,4,purchase,2026-01-30T09:04:00
151,1097,view,2026-01-30T09:03:00
151,868,remove_from_cart,2026-01-30T09:24:00
151,1634,remove_from_cart,2026-01-30T09:04:00
151,1233,add_to_cart,2026-01-30T09:18:00
151,19,view,2026-01-30T10:18:00
151,648,click,2026-01-30T09:16:00
151,608,click,2026-01-30T09:33:00
151,934,add_to_cart,2026-01-30T09:24:00
151,299,rate_product,2026-01-30T08:58:00
151,633,wishlist,2026-01-30T11:08:00
151,253,click,2026-01-30T10:10:00
151,1447,click,2026-01-30T11:10:00
151,442,purchase,2026-01-30T11:19:00
151,772,purchase,2026-01-30T09:08:00
152,1468,search,2026-01-20T09:50:00
152,1660,click,2026-01-20T09:55:00
152,108,wishlist,2026-01-20T09:57:00
152,1490,remove_from_cart,2026-01-20T10:17:00
152,1670,view,2026-01-20T10:05:00
152,1123,click,2026-01-20T10:33:00
152,1389,view,2026-01-20T10:48:00
152,1552,click,2026-01-20T10:49:00
152,1082,view,2026-01-20T10:39:00
152,400,add_to_cart,2026-01-20T11:25:00
152,269,purchase,2026-01-20T11:02:00
152,1189,rate_product,2026-01-20T10:09:00
152,1454,click,2026-01-20T11:03:00
152,336,view,2026-01-20T10:41:00
152,989,add_to_cart,2026-01-20T11:15:00
152,430,remove_from_cart,2026-01-20T11:05:00
152,401,click,2026-01-20T10:19:00
152,1754,view,2026-01-20T10:39:00
152,1759,wishlist,2026-01-20T11:01:00
153,116,search,2026-01-22T10:01:00
153,971,view,2026-01-22T10:06:00
153,241,click,2026-01-22T10:28:00
153,1216,purchase,2026-01-22T10:30:00
153,1285,click,2026-01-22T10:38:00
153,244,view,2026-01-22T10:28:00
153,620,add_to_cart,2026-01-22T10:26:00
153,769,wishlist,2026-01-22T10:22:00
153,1772,wishlist,2026-01-22T11:10:00
153,1338,view,2026-01-22T11:28:00
153,246,add_to_cart,2026-01-22T10:31:00
153,1002,view,2026-01-22T11:58:00
153,1202,view,2026-01-22T11:55:00
153,1527,add_to_cart,2026-01-22T10:40:00
153,371,remove_from_cart,2026-01-22T11:58:00
153,1321,add_to_cart,2026-01-22T12:06:00
153,257,purchase,2026-01-22T10:49:00
153,1462,rate_product,2026-01-22T12:58:00
153,1665,view,2026-01-22T10:36:00
153,1675,add_to_cart,2026-01-22T13:18:00
154,1063,search,2026-03-04T08:18:00
154,1619,wishlist,2026-03-04T08:14:00
154,425,wishlist,2026-03-04T08:17:00
154,1227,view,2026-03-04T08:24:00
154,916,search,2026-03-04T08:43:00
154,264,view,2026-03-04T08:38:00
154,180,wishlist,2026-03-04T09:18:00
154,1543,view,2026-03-04T08:24:00
